Date	Temperature
2016-07-25T16:04:29Z	25.7
2016-07-25T16:19:29Z	25.67
2016-07-25T16:34:29Z	25.72
2016-07-25T16:49:29Z	25.67
2016-07-25T17:04:29Z	25.7
2016-07-25T17:19:29Z	25.67
2016-07-25T17:34:29Z	25.67
2016-07-25T17:49:28Z	25.61
2016-07-25T18:04:28Z	25.55
2016-07-25T18:19:28Z	25.5
2016-07-25T18:34:28Z	25.42
2016-07-25T18:49:29Z	25.36
2016-07-25T19:04:29Z	25.36
2016-07-25T19:19:29Z	25.35
2016-07-25T19:34:29Z	25.28
2016-07-25T19:49:29Z	25.25
2016-07-25T20:04:29Z	25.2
2016-07-25T20:19:29Z	25.2
2016-07-25T20:34:29Z	25.13
2016-07-25T20:49:29Z	25.13
2016-07-25T21:04:29Z	25.07
2016-07-25T21:19:29Z	25.07
2016-07-25T21:34:29Z	25.01
2016-07-25T21:49:29Z	25.01
2016-07-25T22:04:29Z	25.13
2016-07-25T22:19:29Z	25.07
2016-07-25T22:34:29Z	25.1
2016-07-25T22:49:29Z	25.1
2016-07-25T23:04:29Z	25.03
2016-07-25T23:19:29Z	25.1
2016-07-25T23:34:29Z	25.01
2016-07-25T23:49:29Z	25.03
2016-07-26T00:04:29Z	25.01
2016-07-26T00:19:29Z	25.01
2016-07-26T00:34:29Z	24.97
2016-07-26T00:49:29Z	24.92
2016-07-26T01:04:29Z	24.86
2016-07-26T01:19:29Z	24.89
2016-07-26T01:34:29Z	24.86
2016-07-26T01:49:29Z	24.8
2016-07-26T02:04:29Z	24.8
2016-07-26T02:19:29Z	24.74
2016-07-26T02:34:29Z	24.74
2016-07-26T02:49:29Z	24.7
2016-07-26T03:04:29Z	24.61
2016-07-26T03:19:29Z	24.6
2016-07-26T03:34:29Z	24.6
2016-07-26T03:49:31Z	24.55
2016-07-26T04:04:31Z	24.52
2016-07-26T04:19:31Z	24.46
2016-07-26T04:34:31Z	24.46
2016-07-26T04:49:30Z	24.52
2016-07-26T05:04:30Z	24.55
2016-07-26T05:19:30Z	24.6
2016-07-26T05:34:30Z	24.61
2016-07-26T05:49:29Z	24.74
2016-07-26T06:04:29Z	24.76
2016-07-26T06:19:29Z	24.86
2016-07-26T06:34:29Z	23.8
2016-07-26T06:49:29Z	23.51
2016-07-26T07:04:29Z	23.72
2016-07-26T07:19:29Z	23.42
2016-07-26T07:34:29Z	23.9
2016-07-26T07:49:29Z	24.06
2016-07-26T08:04:29Z	24.12
2016-07-26T08:19:29Z	24.1
2016-07-26T08:34:29Z	24.05
2016-07-26T08:49:30Z	23.9
2016-07-26T09:04:30Z	24.0
2016-07-26T09:19:30Z	23.97
2016-07-26T09:34:30Z	23.72
2016-07-26T09:49:30Z	23.76
2016-07-26T10:04:30Z	23.76
2016-07-26T10:19:30Z	23.9
2016-07-26T10:34:30Z	23.91
2016-07-26T10:49:30Z	24.12
2016-07-26T11:04:30Z	24.0
2016-07-26T11:19:30Z	24.16
2016-07-26T11:34:30Z	24.35
2016-07-26T11:49:29Z	24.7
2016-07-26T12:04:29Z	24.46
2016-07-26T12:19:29Z	24.67
2016-07-26T12:34:29Z	24.61
2016-07-26T12:49:29Z	24.49
2016-07-26T13:04:29Z	24.46
2016-07-26T13:19:29Z	24.46
2016-07-26T13:34:29Z	24.49
2016-07-26T13:49:30Z	24.65
2016-07-26T14:04:30Z	24.6
2016-07-26T14:19:30Z	24.55
2016-07-26T14:34:30Z	24.7
2016-07-26T14:49:30Z	24.76
2016-07-26T15:04:30Z	24.89
2016-07-26T15:19:30Z	24.82
2016-07-26T15:34:30Z	24.82
2016-07-26T15:49:30Z	24.95
2016-07-26T16:04:30Z	25.01
2016-07-26T16:19:30Z	25.07
2016-07-26T16:34:30Z	25.07
2016-07-26T16:49:29Z	25.1
2016-07-26T17:04:29Z	25.16
2016-07-26T17:19:29Z	25.1
2016-07-26T17:34:29Z	25.16
2016-07-26T17:49:30Z	25.13
2016-07-26T18:04:30Z	25.16
2016-07-26T18:19:30Z	25.16
2016-07-26T18:34:30Z	25.16
2016-07-26T18:49:30Z	25.13
2016-07-26T19:04:30Z	25.13
2016-07-26T19:19:30Z	25.13
2016-07-26T19:34:30Z	25.1
2016-07-26T19:49:30Z	25.1
2016-07-26T20:04:30Z	25.1
2016-07-26T20:19:30Z	25.13
2016-07-26T20:34:30Z	25.07
2016-07-26T20:49:30Z	25.1
2016-07-26T21:04:30Z	25.03
2016-07-26T21:19:30Z	25.07
2016-07-26T21:34:30Z	25.03
2016-07-26T21:49:29Z	25.03
2016-07-26T22:04:29Z	25.03
2016-07-26T22:19:29Z	25.01
2016-07-26T22:34:29Z	25.01
2016-07-26T22:49:30Z	24.97
2016-07-26T23:04:30Z	25.01
2016-07-26T23:19:30Z	24.97
2016-07-26T23:34:30Z	24.95
2016-07-26T23:49:30Z	24.95
2016-07-27T00:04:30Z	24.92
2016-07-27T00:19:30Z	24.92
2016-07-27T00:34:30Z	24.86
2016-07-27T00:49:30Z	24.82
2016-07-27T01:04:30Z	24.86
2016-07-27T01:19:30Z	24.8
2016-07-27T01:34:30Z	24.8
2016-07-27T01:49:30Z	24.7
2016-07-27T02:04:30Z	24.67
2016-07-27T02:19:30Z	24.67
2016-07-27T02:34:30Z	24.65
2016-07-27T02:49:30Z	24.65
2016-07-27T03:04:30Z	24.55
2016-07-27T03:19:30Z	24.52
2016-07-27T03:34:30Z	24.55
2016-07-27T03:49:31Z	24.52
2016-07-27T04:04:31Z	24.49
2016-07-27T04:19:31Z	24.46
2016-07-27T04:34:31Z	24.46
2016-07-27T04:49:30Z	24.45
2016-07-27T05:04:30Z	24.49
2016-07-27T05:19:30Z	24.49
2016-07-27T05:34:30Z	24.6
2016-07-27T05:49:30Z	24.67
2016-07-27T06:04:30Z	24.7
2016-07-27T06:19:30Z	24.67
2016-07-27T06:34:30Z	24.2
2016-07-27T06:49:30Z	23.1
2016-07-27T07:04:30Z	23.02
2016-07-27T07:19:30Z	23.24
2016-07-27T07:34:30Z	23.27
2016-07-27T07:49:31Z	22.93
2016-07-27T08:04:31Z	22.81
2016-07-27T08:19:31Z	22.66
2016-07-27T08:34:31Z	22.81
2016-07-27T08:49:31Z	22.87
2016-07-27T09:04:31Z	23.0
2016-07-27T09:19:31Z	22.85
2016-07-27T09:34:31Z	22.72
2016-07-27T09:49:30Z	22.5
2016-07-27T10:04:30Z	23.36
2016-07-27T10:19:30Z	23.49
2016-07-27T10:34:30Z	23.7
2016-07-27T10:49:30Z	23.8
2016-07-27T11:04:30Z	23.9
2016-07-27T11:19:30Z	24.06
2016-07-27T11:34:30Z	24.1
2016-07-27T11:49:30Z	24.16
2016-07-27T12:04:30Z	24.31
2016-07-27T12:19:30Z	24.27
2016-07-27T12:34:30Z	24.2
2016-07-27T12:49:31Z	24.35
2016-07-27T13:04:31Z	24.35
2016-07-27T13:19:31Z	24.49
2016-07-27T13:34:31Z	24.49
2016-07-27T13:49:31Z	24.27
2016-07-27T14:04:31Z	24.45
2016-07-27T14:19:31Z	24.37
2016-07-27T14:34:31Z	24.46
2016-07-27T14:49:30Z	24.27
2016-07-27T15:04:30Z	24.2
2016-07-27T15:19:30Z	24.46
2016-07-27T15:34:30Z	24.21
2016-07-27T15:49:31Z	24.25
2016-07-27T16:04:31Z	24.49
2016-07-27T16:19:31Z	24.55
2016-07-27T16:34:31Z	24.49
2016-07-27T16:49:31Z	24.55
2016-07-27T17:04:31Z	24.52
2016-07-27T17:19:31Z	24.6
2016-07-27T17:34:31Z	24.6
2016-07-27T17:49:31Z	24.61
2016-07-27T18:04:31Z	24.61
2016-07-27T18:19:31Z	24.55
2016-07-27T18:34:31Z	24.6
2016-07-27T18:49:31Z	24.6
2016-07-27T19:04:31Z	24.61
2016-07-27T19:19:31Z	24.6
2016-07-27T19:34:31Z	24.61
2016-07-27T19:49:30Z	24.52
2016-07-27T20:04:30Z	24.61
2016-07-27T20:19:30Z	24.6
2016-07-27T20:34:30Z	24.6
2016-07-27T20:49:31Z	24.6
2016-07-27T21:04:31Z	24.55
2016-07-27T21:19:31Z	24.6
2016-07-27T21:34:31Z	24.55
2016-07-27T21:49:31Z	24.55
2016-07-27T22:04:31Z	24.55
2016-07-27T22:19:31Z	24.49
2016-07-27T22:34:31Z	24.52
2016-07-27T22:49:31Z	24.55
2016-07-27T23:04:31Z	24.55
2016-07-27T23:19:31Z	24.52
2016-07-27T23:34:31Z	24.6
2016-07-27T23:49:31Z	24.55
2016-07-28T00:04:31Z	24.55
2016-07-28T00:19:31Z	24.52
2016-07-28T00:34:31Z	24.52
2016-07-28T00:49:31Z	24.49
2016-07-28T01:04:31Z	24.49
2016-07-28T01:19:31Z	24.46
2016-07-28T01:34:31Z	24.49
2016-07-28T01:49:31Z	24.46
2016-07-28T02:04:31Z	24.46
2016-07-28T02:19:31Z	24.49
2016-07-28T02:34:31Z	24.46
2016-07-28T02:49:31Z	24.49
2016-07-28T03:04:31Z	24.45
2016-07-28T03:19:31Z	24.45
2016-07-28T03:34:31Z	24.46
2016-07-28T03:49:31Z	24.45
2016-07-28T04:04:31Z	24.46
2016-07-28T04:19:31Z	24.4
2016-07-28T04:34:31Z	24.4
2016-07-28T04:49:31Z	24.35
2016-07-28T05:04:31Z	24.31
2016-07-28T05:19:31Z	24.35
2016-07-28T05:34:31Z	24.4
2016-07-28T05:49:32Z	24.25
2016-07-28T06:04:32Z	24.31
2016-07-28T06:19:32Z	24.27
2016-07-28T06:34:32Z	24.27
2016-07-28T06:49:31Z	24.31
2016-07-28T07:04:31Z	24.25
2016-07-28T07:19:31Z	24.21
2016-07-28T07:34:31Z	24.12
2016-07-28T07:49:31Z	24.2
2016-07-28T08:04:31Z	24.16
2016-07-28T08:19:31Z	24.2
2016-07-28T08:34:31Z	24.2
2016-07-28T08:49:31Z	24.16
2016-07-28T09:04:31Z	24.25
2016-07-28T09:19:31Z	24.25
2016-07-28T09:34:31Z	24.31
2016-07-28T09:49:31Z	24.31
2016-07-28T10:04:31Z	24.37
2016-07-28T10:19:31Z	24.4
2016-07-28T10:34:31Z	24.4
2016-07-28T10:49:32Z	24.46
2016-07-28T11:04:32Z	24.49
2016-07-28T11:19:32Z	24.46
2016-07-28T11:34:32Z	24.52
2016-07-28T11:49:32Z	24.6
2016-07-28T12:04:32Z	24.65
2016-07-28T12:19:32Z	24.67
2016-07-28T12:34:32Z	24.7
2016-07-28T12:49:32Z	24.74
2016-07-28T13:19:32Z	24.74
2016-07-28T13:34:32Z	24.76
2016-07-28T13:49:32Z	24.76
2016-07-28T14:04:33Z	24.7
2016-07-28T14:19:33Z	24.76
2016-07-28T14:34:33Z	24.8
2016-07-28T14:49:32Z	24.76
2016-07-28T15:04:32Z	24.86
2016-07-28T15:19:32Z	24.86
2016-07-28T15:34:32Z	24.89
2016-07-28T15:49:32Z	24.86
2016-07-28T16:04:32Z	24.89
2016-07-28T16:19:32Z	24.95
2016-07-28T16:34:32Z	24.95
2016-07-28T16:49:32Z	24.92
2016-07-28T17:04:32Z	24.92
2016-07-28T17:19:32Z	24.92
2016-07-28T17:34:32Z	24.92
2016-07-28T17:49:32Z	24.89
2016-07-28T18:04:31Z	24.92
2016-07-28T18:19:31Z	24.92
2016-07-28T18:34:31Z	24.86
2016-07-28T18:49:31Z	24.86
2016-07-28T19:04:32Z	24.82
2016-07-28T19:19:32Z	24.8
2016-07-28T19:34:32Z	24.76
2016-07-28T19:49:32Z	24.74
2016-07-28T20:04:32Z	24.74
2016-07-28T20:19:32Z	24.76
2016-07-28T20:34:32Z	24.74
2016-07-28T20:49:32Z	24.7
2016-07-28T21:04:32Z	24.65
2016-07-28T21:19:32Z	24.61
2016-07-28T21:34:32Z	24.61
2016-07-28T21:49:32Z	24.49
2016-07-28T22:04:32Z	24.61
2016-07-28T22:19:32Z	24.6
2016-07-28T22:34:32Z	24.6
2016-07-28T22:49:32Z	24.55
2016-07-28T23:04:32Z	24.52
2016-07-28T23:19:32Z	24.52
2016-07-28T23:34:32Z	24.49
2016-07-28T23:49:32Z	24.46
2016-07-29T00:04:32Z	24.49
2016-07-29T00:19:32Z	24.46
2016-07-29T00:34:32Z	24.46
2016-07-29T00:49:32Z	24.46
2016-07-29T01:04:32Z	24.46
2016-07-29T01:19:32Z	24.45
2016-07-29T01:34:32Z	24.45
2016-07-29T01:49:32Z	24.45
2016-07-29T02:04:32Z	24.45
2016-07-29T02:19:32Z	24.4
2016-07-29T02:34:32Z	24.4
2016-07-29T02:49:32Z	24.4
2016-07-29T03:04:32Z	24.4
2016-07-29T03:19:32Z	24.4
2016-07-29T03:34:32Z	24.4
2016-07-29T03:49:32Z	24.37
2016-07-29T04:04:32Z	24.31
2016-07-29T04:19:32Z	24.35
2016-07-29T04:34:32Z	24.35
2016-07-29T04:49:32Z	24.4
2016-07-29T05:04:33Z	24.31
2016-07-29T05:19:33Z	24.35
2016-07-29T05:34:33Z	24.27
2016-07-29T05:49:33Z	24.35
2016-07-29T06:04:32Z	24.27
2016-07-29T06:19:32Z	24.25
2016-07-29T06:34:32Z	24.25
2016-07-29T06:49:33Z	24.45
2016-07-29T07:04:32Z	24.37
2016-07-29T07:19:32Z	24.4
2016-07-29T07:34:32Z	24.4
2016-07-29T07:49:32Z	24.4
2016-07-29T08:04:32Z	24.37
2016-07-29T08:19:32Z	24.4
2016-07-29T08:34:32Z	24.4
2016-07-29T08:49:32Z	24.4
2016-07-29T09:04:33Z	24.45
2016-07-29T09:19:33Z	24.45
2016-07-29T09:34:33Z	24.49
2016-07-29T09:49:33Z	24.46
2016-07-29T10:04:33Z	24.27
2016-07-29T10:19:33Z	24.16
2016-07-29T10:34:33Z	24.16
2016-07-29T10:49:33Z	24.2
2016-07-29T11:04:32Z	24.12
2016-07-29T11:19:32Z	24.12
2016-07-29T11:34:32Z	24.16
2016-07-29T11:49:32Z	24.06
2016-07-29T12:04:32Z	24.12
2016-07-29T12:19:32Z	24.1
2016-07-29T12:34:32Z	24.05
2016-07-29T12:49:32Z	24.06
2016-07-29T13:04:32Z	24.06
2016-07-29T13:19:32Z	24.1
2016-07-29T13:34:32Z	24.05
2016-07-29T13:49:32Z	24.0
2016-07-29T14:04:33Z	23.97
2016-07-29T14:19:33Z	24.05
2016-07-29T14:34:33Z	23.97
2016-07-29T14:49:33Z	23.95
2016-07-29T15:04:33Z	23.95
2016-07-29T15:19:33Z	24.0
2016-07-29T15:34:33Z	23.91
2016-07-29T15:49:33Z	24.0
2016-07-29T16:04:33Z	23.97
2016-07-29T16:19:33Z	24.0
2016-07-29T16:34:33Z	23.97
2016-07-29T16:49:33Z	24.0
2016-07-29T17:04:32Z	23.97
2016-07-29T17:19:32Z	24.05
2016-07-29T17:34:32Z	23.97
2016-07-29T17:49:32Z	24.05
2016-07-29T18:04:33Z	24.0
2016-07-29T18:19:33Z	24.0
2016-07-29T18:34:33Z	23.97
2016-07-29T18:49:33Z	23.97
2016-07-29T19:04:33Z	23.95
2016-07-29T19:19:33Z	23.95
2016-07-29T19:34:33Z	23.9
2016-07-29T19:49:33Z	23.9
2016-07-29T20:04:33Z	23.85
2016-07-29T20:19:33Z	23.85
2016-07-29T20:34:33Z	23.9
2016-07-29T20:49:33Z	23.82
2016-07-29T21:04:33Z	23.82
2016-07-29T21:19:33Z	23.76
2016-07-29T21:34:33Z	23.76
2016-07-29T21:49:33Z	23.72
2016-07-29T22:04:32Z	23.7
2016-07-29T22:19:32Z	23.66
2016-07-29T22:34:32Z	23.66
2016-07-29T22:49:33Z	23.66
2016-07-29T23:04:34Z	23.7
2016-07-29T23:19:34Z	23.61
2016-07-29T23:34:34Z	23.57
2016-07-29T23:49:34Z	23.61
2016-07-30T00:04:33Z	23.55
2016-07-30T00:19:33Z	23.49
2016-07-30T00:34:33Z	23.51
2016-07-30T00:49:33Z	23.49
2016-07-30T01:04:33Z	23.42
2016-07-30T01:19:33Z	23.42
2016-07-30T01:34:33Z	23.4
2016-07-30T01:49:33Z	23.42
2016-07-30T02:04:33Z	23.4
2016-07-30T02:19:33Z	23.35
2016-07-30T02:34:33Z	23.36
2016-07-30T02:49:33Z	23.35
2016-07-30T03:04:33Z	23.27
2016-07-30T03:19:33Z	23.27
2016-07-30T03:34:33Z	23.17
2016-07-30T03:49:33Z	23.21
2016-07-30T04:04:34Z	23.15
2016-07-30T04:19:34Z	23.27
2016-07-30T04:34:34Z	23.21
2016-07-30T04:49:34Z	23.27
2016-07-30T05:04:33Z	23.17
2016-07-30T05:19:33Z	23.27
2016-07-30T05:34:33Z	23.17
2016-07-30T05:49:33Z	23.17
2016-07-30T06:04:33Z	23.21
2016-07-30T06:19:33Z	23.17
2016-07-30T06:34:33Z	23.17
2016-07-30T06:49:34Z	23.21
2016-07-30T07:04:33Z	23.17
2016-07-30T07:19:33Z	23.21
2016-07-30T07:34:33Z	23.21
2016-07-30T07:49:33Z	23.21
2016-07-30T08:04:33Z	23.21
2016-07-30T08:19:33Z	23.27
2016-07-30T08:34:33Z	23.3
2016-07-30T08:49:33Z	23.27
2016-07-30T09:04:34Z	23.35
2016-07-30T09:19:34Z	23.3
2016-07-30T09:34:34Z	23.35
2016-07-30T09:49:34Z	23.3
2016-07-30T10:04:34Z	23.3
2016-07-30T10:19:34Z	23.36
2016-07-30T10:34:34Z	23.35
2016-07-30T10:49:34Z	23.4
2016-07-30T11:04:33Z	23.42
2016-07-30T11:19:33Z	23.45
2016-07-30T11:34:33Z	23.45
2016-07-30T11:49:33Z	23.49
2016-07-30T12:04:33Z	23.51
2016-07-30T12:19:33Z	23.51
2016-07-30T12:34:33Z	23.57
2016-07-30T12:49:33Z	23.51
2016-07-30T13:04:34Z	23.55
2016-07-30T13:19:34Z	23.55
2016-07-30T13:34:34Z	23.55
2016-07-30T13:49:34Z	23.51
2016-07-30T14:04:34Z	23.51
2016-07-30T14:19:34Z	23.51
2016-07-30T14:34:34Z	23.51
2016-07-30T14:49:34Z	23.49
2016-07-30T15:04:34Z	23.51
2016-07-30T15:19:34Z	23.42
2016-07-30T15:34:34Z	23.51
2016-07-30T15:49:34Z	23.45
2016-07-30T16:04:33Z	23.49
2016-07-30T16:19:33Z	23.49
2016-07-30T16:34:33Z	23.45
2016-07-30T16:49:33Z	23.49
2016-07-30T17:04:33Z	23.42
2016-07-30T17:19:33Z	23.45
2016-07-30T17:34:33Z	23.4
2016-07-30T17:49:33Z	23.42
2016-07-30T18:04:34Z	23.4
2016-07-30T18:19:34Z	23.42
2016-07-30T18:34:34Z	23.42
2016-07-30T18:49:34Z	23.4
2016-07-30T19:04:34Z	23.36
2016-07-30T19:19:34Z	23.36
2016-07-30T19:34:34Z	23.36
2016-07-30T19:49:34Z	23.35
2016-07-30T20:04:34Z	23.3
2016-07-30T20:19:34Z	23.35
2016-07-30T20:34:34Z	23.3
2016-07-30T20:49:34Z	23.3
2016-07-30T21:04:34Z	23.27
2016-07-30T21:19:34Z	23.27
2016-07-30T21:34:34Z	23.27
2016-07-30T21:49:34Z	23.3
2016-07-30T22:04:34Z	23.27
2016-07-30T22:19:34Z	23.24
2016-07-30T22:34:34Z	23.24
2016-07-30T22:49:35Z	23.21
2016-07-30T23:04:34Z	23.24
2016-07-30T23:19:34Z	23.17
2016-07-30T23:34:34Z	23.17
2016-07-30T23:49:34Z	23.15
2016-07-31T00:04:34Z	23.17
2016-07-31T00:19:34Z	23.15
2016-07-31T00:34:34Z	23.12
2016-07-31T00:49:34Z	23.15
2016-07-31T01:04:34Z	23.12
2016-07-31T01:19:34Z	23.06
2016-07-31T01:34:34Z	23.15
2016-07-31T01:49:34Z	23.1
2016-07-31T02:04:34Z	23.15
2016-07-31T02:19:34Z	23.06
2016-07-31T02:34:34Z	23.06
2016-07-31T02:49:34Z	23.06
2016-07-31T03:04:34Z	23.02
2016-07-31T03:19:34Z	23.1
2016-07-31T03:34:34Z	23.0
2016-07-31T03:49:34Z	23.06
2016-07-31T04:04:34Z	22.96
2016-07-31T04:19:34Z	23.02
2016-07-31T04:34:34Z	22.96
2016-07-31T04:49:34Z	23.02
2016-07-31T05:04:34Z	22.96
2016-07-31T05:19:34Z	22.96
2016-07-31T05:34:34Z	22.93
2016-07-31T05:49:34Z	22.96
2016-07-31T06:04:34Z	23.02
2016-07-31T06:19:34Z	22.93
2016-07-31T06:34:34Z	23.0
2016-07-31T06:49:34Z	22.93
2016-07-31T07:04:35Z	23.02
2016-07-31T07:19:35Z	22.93
2016-07-31T07:34:35Z	23.0
2016-07-31T07:49:35Z	23.0
2016-07-31T08:04:35Z	23.02
2016-07-31T08:19:35Z	23.02
2016-07-31T08:34:35Z	23.02
2016-07-31T08:49:35Z	23.06
2016-07-31T09:04:34Z	23.02
2016-07-31T09:19:34Z	23.06
2016-07-31T09:34:34Z	23.02
2016-07-31T09:49:34Z	23.12
2016-07-31T10:04:34Z	23.1
2016-07-31T10:19:34Z	23.15
2016-07-31T10:34:34Z	23.17
2016-07-31T10:49:34Z	23.17
2016-07-31T11:04:34Z	23.21
2016-07-31T11:19:34Z	23.17
2016-07-31T11:34:34Z	23.24
2016-07-31T11:49:34Z	23.17
2016-07-31T12:04:35Z	23.21
2016-07-31T12:19:35Z	23.17
2016-07-31T12:34:35Z	23.17
2016-07-31T12:49:35Z	23.24
2016-07-31T13:04:35Z	23.24
2016-07-31T13:19:35Z	23.24
2016-07-31T13:34:35Z	23.15
2016-07-31T13:49:35Z	23.21
2016-07-31T14:04:34Z	23.17
2016-07-31T14:19:34Z	23.24
2016-07-31T14:34:34Z	23.24
2016-07-31T14:49:35Z	23.21
2016-07-31T15:04:34Z	23.27
2016-07-31T15:19:34Z	23.27
2016-07-31T15:34:34Z	23.3
2016-07-31T15:49:34Z	23.21
2016-07-31T16:04:34Z	23.27
2016-07-31T16:19:34Z	23.21
2016-07-31T16:34:34Z	23.21
2016-07-31T16:49:34Z	23.24
2016-07-31T17:04:35Z	23.21
2016-07-31T17:19:35Z	23.27
2016-07-31T17:34:35Z	23.21
2016-07-31T17:49:35Z	23.24
2016-07-31T18:04:35Z	23.17
2016-07-31T18:19:35Z	23.21
2016-07-31T18:34:35Z	23.17
2016-07-31T18:49:35Z	23.17
2016-07-31T19:04:35Z	23.17
2016-07-31T19:19:35Z	23.12
2016-07-31T19:34:35Z	23.12
2016-07-31T19:49:35Z	23.1
2016-07-31T20:04:34Z	23.12
2016-07-31T20:19:34Z	23.02
2016-07-31T20:34:34Z	23.02
2016-07-31T20:49:34Z	23.02
2016-07-31T21:04:35Z	23.0
2016-07-31T21:19:35Z	23.0
2016-07-31T21:34:35Z	22.93
2016-07-31T21:49:35Z	22.93
2016-07-31T22:04:35Z	22.96
2016-07-31T22:19:35Z	22.9
2016-07-31T22:34:35Z	22.9
2016-07-31T22:49:35Z	22.93
2016-07-31T23:04:35Z	22.85
2016-07-31T23:19:35Z	22.87
2016-07-31T23:34:35Z	22.87
2016-07-31T23:49:35Z	22.87
2016-08-01T00:04:35Z	22.78
2016-08-01T00:19:35Z	22.78
2016-08-01T00:34:35Z	22.81
2016-08-01T00:49:35Z	22.75
2016-08-01T01:04:35Z	22.75
2016-08-01T01:19:35Z	22.78
2016-08-01T01:34:35Z	22.68
2016-08-01T01:49:35Z	22.68
2016-08-01T02:04:35Z	22.68
2016-08-01T02:19:35Z	22.66
2016-08-01T02:34:35Z	22.66
2016-08-01T02:49:35Z	22.66
2016-08-01T03:04:35Z	22.62
2016-08-01T03:19:35Z	22.62
2016-08-01T03:34:35Z	22.62
2016-08-01T03:49:35Z	22.66
2016-08-01T04:04:35Z	22.62
2016-08-01T04:19:35Z	22.57
2016-08-01T04:34:35Z	22.57
2016-08-01T04:49:35Z	22.57
2016-08-01T05:04:35Z	22.6
2016-08-01T05:19:35Z	22.6
2016-08-01T05:34:35Z	22.57
2016-08-01T05:49:35Z	22.6
2016-08-01T06:04:36Z	22.66
2016-08-01T06:19:36Z	22.68
2016-08-01T06:34:36Z	22.66
2016-08-01T06:49:36Z	22.75
2016-08-01T07:04:35Z	22.75
2016-08-01T07:19:35Z	22.78
2016-08-01T07:34:35Z	22.78
2016-08-01T07:49:35Z	22.81
2016-08-01T08:04:35Z	22.9
2016-08-01T08:19:35Z	22.93
2016-08-01T08:34:35Z	22.93
2016-08-01T08:49:35Z	23.0
2016-08-01T09:04:35Z	23.0
2016-08-01T09:19:35Z	23.12
2016-08-01T09:34:35Z	23.17
2016-08-01T09:49:35Z	23.06
2016-08-01T10:04:35Z	23.12
2016-08-01T10:19:35Z	23.06
2016-08-01T10:34:35Z	23.12
2016-08-01T10:49:35Z	23.17
2016-08-01T11:04:35Z	23.24
2016-08-01T11:19:35Z	23.42
2016-08-01T11:34:35Z	23.57
2016-08-01T11:49:35Z	23.49
2016-08-01T12:04:36Z	23.21
2016-08-01T12:19:36Z	22.85
2016-08-01T12:34:36Z	22.66
2016-08-01T12:49:36Z	22.57
2016-08-01T13:04:36Z	22.57
2016-08-01T13:19:36Z	22.66
2016-08-01T13:34:36Z	22.75
2016-08-01T13:49:36Z	22.6
2016-08-01T14:04:36Z	22.53
2016-08-01T14:19:36Z	22.72
2016-08-01T14:34:36Z	22.96
2016-08-01T14:49:36Z	23.06
2016-08-01T15:04:35Z	23.12
2016-08-01T15:19:35Z	23.12
2016-08-01T15:34:35Z	23.15
2016-08-01T15:49:35Z	23.12
2016-08-01T16:04:36Z	23.15
2016-08-01T16:19:36Z	23.1
2016-08-01T16:34:36Z	23.12
2016-08-01T16:49:36Z	23.06
2016-08-01T17:04:36Z	23.1
2016-08-01T17:19:36Z	23.06
2016-08-01T17:34:36Z	23.1
2016-08-01T17:49:36Z	23.02
2016-08-01T18:04:36Z	23.06
2016-08-01T18:19:36Z	23.02
2016-08-01T18:34:36Z	23.06
2016-08-01T19:04:36Z	23.02
2016-08-01T19:19:36Z	22.93
2016-08-01T19:34:36Z	22.96
2016-08-01T19:49:36Z	22.96
2016-08-01T20:04:36Z	22.93
2016-08-01T20:19:36Z	22.93
2016-08-01T20:34:36Z	22.9
2016-08-01T20:49:35Z	22.93
2016-08-01T21:04:35Z	22.9
2016-08-01T21:19:35Z	22.87
2016-08-01T21:34:35Z	22.87
2016-08-01T21:49:36Z	22.87
2016-08-01T22:04:36Z	22.87
2016-08-01T22:19:36Z	22.87
2016-08-01T22:34:36Z	22.81
2016-08-01T22:49:36Z	22.81
2016-08-01T23:04:36Z	22.81
2016-08-01T23:19:36Z	22.85
2016-08-01T23:34:36Z	22.78
2016-08-01T23:49:36Z	22.78
2016-08-02T00:04:36Z	22.78
2016-08-02T00:19:36Z	22.75
2016-08-02T00:34:36Z	22.75
2016-08-02T00:49:35Z	22.72
2016-08-02T01:04:35Z	22.72
2016-08-02T01:19:35Z	22.72
2016-08-02T01:34:35Z	22.72
2016-08-02T01:49:36Z	22.62
2016-08-02T02:04:36Z	22.66
2016-08-02T02:19:36Z	22.62
2016-08-02T02:34:36Z	22.6
2016-08-02T02:49:36Z	22.62
2016-08-02T03:04:36Z	22.57
2016-08-02T03:19:36Z	22.6
2016-08-02T03:34:36Z	22.57
2016-08-02T03:49:36Z	22.53
2016-08-02T04:04:36Z	22.53
2016-08-02T04:19:36Z	22.47
2016-08-02T04:34:36Z	22.47
2016-08-02T04:49:36Z	22.4
2016-08-02T05:04:36Z	22.4
2016-08-02T05:19:36Z	22.45
2016-08-02T05:34:36Z	22.38
2016-08-02T05:49:36Z	22.68
2016-08-02T06:04:36Z	23.17
2016-08-02T06:19:36Z	23.49
2016-08-02T06:34:36Z	23.7
2016-08-02T06:49:36Z	23.9
2016-08-02T07:04:36Z	24.05
2016-08-02T07:19:36Z	24.06
2016-08-02T07:34:36Z	24.2
2016-08-02T07:49:36Z	24.31
2016-08-02T08:04:36Z	24.46
2016-08-02T08:19:36Z	24.52
